performance_id,employee_id,review_period,manager_rating,performance_score,productivity_score,training_hours,promotion_eligible,bonus_percentage
PERF0006017,EMP03009,2025-H1,5,2.67,83,55,Yes,12
PERF0006018,EMP03009,2025-H2,5,3.27,62,21,No,10
PERF0006019,EMP03010,2025-H1,4,4.81,76,7,Yes,15
PERF0006020,EMP03010,2025-H2,4,4.59,74,11,No,12
PERF0006021,EMP03011,2025-H1,2,3.82,67,30,Yes,10
PERF0006022,EMP03011,2025-H2,3,4.84,72,37,Yes,12
PERF0006023,EMP03012,2025-H1,5,4.04,65,11,No,8
PERF0006024,EMP03012,2025-H2,5,2.56,80,32,No,8
PERF0006025,EMP03013,2025-H1,2,4.76,78,34,No,12
PERF0006026,EMP03013,2025-H2,3,2.72,98,54,No,10
PERF0006027,EMP03014,2025-H1,3,2.85,84,1,Yes,15
PERF0006028,EMP03014,2025-H2,2,4.99,74,24,No,12
PERF0006029,EMP03015,2025-H1,2,4.06,93,56,No,5
PERF0006030,EMP03015,2025-H2,4,3.45,76,50,No,8
PERF0006031,EMP03016,2025-H1,3,3.15,70,60,Yes,0
PERF0006032,EMP03016,2025-H2,4,4.85,100,18,No,12
PERF0006033,EMP03017,2025-H1,5,3.41,69,41,Yes,0
PERF0006034,EMP03017,2025-H2,2,4.18,97,19,Yes,8
PERF0006035,EMP03018,2025-H1,2,2.98,66,24,Yes,15
PERF0006036,EMP03018,2025-H2,2,4.6,93,1,Yes,15
PERF0006037,EMP03019,2025-H1,5,2.84,99,15,No,15
PERF0006038,EMP03019,2025-H2,3,3.87,63,1,No,5
PERF0006039,EMP03020,2025-H1,2,3.67,84,58,No,8
PERF0006040,EMP03020,2025-H2,3,2.64,60,50,Yes,15
PERF0006041,EMP03021,2025-H1,3,2.52,88,47,No,10
PERF0006042,EMP03021,2025-H2,3,3.34,86,5,Yes,12
PERF0006043,EMP03022,2025-H1,4,4.46,66,57,No,12
PERF0006044,EMP03022,2025-H2,3,4.55,81,50,Yes,12
PERF0006045,EMP03023,2025-H1,5,4.18,95,56,No,10
PERF0006046,EMP03023,2025-H2,3,2.81,87,49,Yes,5
PERF0006047,EMP03024,2025-H1,2,4.4,90,11,Yes,15
PERF0006048,EMP03024,2025-H2,2,3.65,98,30,No,0
PERF0006049,EMP03025,2025-H1,3,4.64,85,57,No,0
PERF0006050,EMP03025,2025-H2,2,2.7,62,56,No,8
PERF0006051,EMP03026,2025-H1,2,3.23,89,40,Yes,15
PERF0006052,EMP03026,2025-H2,4,4.19,82,7,Yes,5
PERF0006053,EMP03027,2025-H1,4,3.62,74,46,Yes,10
PERF0006054,EMP03027,2025-H2,2,4.4,91,12,Yes,10
PERF0006055,EMP03028,2025-H1,4,2.55,77,18,No,10
PERF0006056,EMP03028,2025-H2,4,4.6,61,32,No,12
PERF0006057,EMP03029,2025-H1,3,3.41,65,58,Yes,15
PERF0006058,EMP03029,2025-H2,3,4.8,90,43,No,15
PERF0006059,EMP03030,2025-H1,3,4.51,66,14,Yes,15
PERF0006060,EMP03030,2025-H2,2,4.17,60,36,No,0
PERF0006061,EMP03031,2025-H1,3,3.34,99,22,No,8
PERF0006062,EMP03031,2025-H2,2,2.87,80,44,Yes,8
PERF0006063,EMP03032,2025-H1,2,4.03,60,58,No,12
PERF0006064,EMP03032,2025-H2,5,4.24,99,48,No,5
PERF0006065,EMP03033,2025-H1,4,3.08,60,16,Yes,0
PERF0006066,EMP03033,2025-H2,5,3.41,65,22,Yes,5
PERF0006067,EMP03034,2025-H1,5,4.56,97,6,No,8
PERF0006068,EMP03034,2025-H2,4,3.2,81,34,Yes,15
PERF0006069,EMP03035,2025-H1,3,4.97,65,54,Yes,0
PERF0006070,EMP03035,2025-H2,3,4.72,93,12,No,8
PERF0006071,EMP03036,2025-H1,4,3.64,75,35,Yes,5
PERF0006072,EMP03036,2025-H2,3,3.78,96,36,No,10
PERF0006073,EMP03037,2025-H1,2,4.55,62,3,No,0
PERF0006074,EMP03037,2025-H2,2,4.55,70,1,No,10
PERF0006075,EMP03038,2025-H1,5,2.97,73,24,No,10
PERF0006076,EMP03038,2025-H2,4,3.37,63,2,Yes,12
PERF0006077,EMP03039,2025-H1,5,3.02,70,25,No,8
PERF0006078,EMP03039,2025-H2,4,3.53,88,24,No,5
PERF0006079,EMP03040,2025-H1,5,3.26,95,24,Yes,0
PERF0006080,EMP03040,2025-H2,3,3.08,71,18,No,15
PERF0006081,EMP03041,2025-H1,3,3.73,99,30,Yes,15
PERF0006082,EMP03041,2025-H2,5,2.99,93,60,Yes,8
PERF0006083,EMP03042,2025-H1,5,3.17,71,30,No,0
PERF0006084,EMP03042,2025-H2,4,2.73,86,57,No,5
PERF0006085,EMP03043,2025-H1,2,3.7,96,31,No,15
PERF0006086,EMP03043,2025-H2,5,4.13,99,20,Yes,15
PERF0006087,EMP03044,2025-H1,2,4.63,82,25,No,15
PERF0006088,EMP03044,2025-H2,2,3.35,98,50,Yes,12
PERF0006089,EMP03045,2025-H1,3,3.12,76,33,No,10
PERF0006090,EMP03045,2025-H2,4,3.85,93,36,Yes,15
PERF0006091,EMP03046,2025-H1,4,4.63,80,58,Yes,10
PERF0006092,EMP03046,2025-H2,5,3.03,78,57,No,10
PERF0006093,EMP03047,2025-H1,5,3.77,93,9,Yes,5
PERF0006094,EMP03047,2025-H2,4,3.84,64,17,No,5
PERF0006095,EMP03048,2025-H1,2,2.65,61,28,No,10
PERF0006096,EMP03048,2025-H2,5,4.23,88,55,Yes,12
PERF0006097,EMP03049,2025-H1,2,4.39,94,33,No,8
PERF0006098,EMP03049,2025-H2,3,3.59,91,28,No,10
PERF0006099,EMP03050,2025-H1,3,4.18,72,45,No,0
PERF0006100,EMP03050,2025-H2,5,3.26,77,1,No,5
PERF0006101,EMP03051,2025-H1,2,3.92,61,23,No,10
PERF0006102,EMP03051,2025-H2,2,2.67,80,28,No,8
PERF0006103,EMP03052,2025-H1,3,4.22,61,59,Yes,8
PERF0006104,EMP03052,2025-H2,5,4.79,82,3,Yes,5
PERF0006105,EMP03053,2025-H1,2,4.95,80,32,No,0
PERF0006106,EMP03053,2025-H2,5,4.63,67,13,No,5
PERF0006107,EMP03054,2025-H1,3,3.62,80,9,Yes,10
PERF0006108,EMP03054,2025-H2,2,2.54,84,42,No,8
PERF0006109,EMP03055,2025-H1,3,3.12,73,9,No,10
PERF0006110,EMP03055,2025-H2,3,3.19,73,54,No,12
PERF0006111,EMP03056,2025-H1,3,3.04,85,45,Yes,15
PERF0006112,EMP03056,2025-H2,5,3.92,66,6,Yes,12
PERF0006113,EMP03057,2025-H1,3,3.92,90,22,No,8
PERF0006114,EMP03057,2025-H2,5,4.38,84,54,Yes,5
PERF0006115,EMP03058,2025-H1,5,3.37,61,34,No,8
PERF0006116,EMP03058,2025-H2,4,3.93,79,19,No,8
PERF0006117,EMP03059,2025-H1,3,3.64,84,42,Yes,12
PERF0006118,EMP03059,2025-H2,2,3.45,68,22,Yes,8
PERF0006119,EMP03060,2025-H1,4,2.61,68,15,No,5
PERF0006120,EMP03060,2025-H2,4,4.1,98,13,No,12
PERF0006121,EMP03061,2025-H1,5,4.98,91,6,Yes,10
PERF0006122,EMP03061,2025-H2,2,2.82,79,60,Yes,5
PERF0006123,EMP03062,2025-H1,2,4.43,96,43,No,10
PERF0006124,EMP03062,2025-H2,5,3.8,72,39,Yes,10
PERF0006125,EMP03063,2025-H1,2,3.05,90,48,Yes,8
PERF0006126,EMP03063,2025-H2,4,3.1,89,32,No,8
PERF0006127,EMP03064,2025-H1,4,4.09,81,56,Yes,5
PERF0006128,EMP03064,2025-H2,2,3.33,67,38,Yes,12
PERF0006129,EMP03065,2025-H1,2,4.4,86,9,Yes,0
PERF0006130,EMP03065,2025-H2,5,4.93,61,48,Yes,10
PERF0006131,EMP03066,2025-H1,5,3.43,83,45,Yes,12
PERF0006132,EMP03066,2025-H2,5,3.84,78,15,No,12
PERF0006133,EMP03067,2025-H1,3,4.93,70,36,Yes,15
PERF0006134,EMP03067,2025-H2,5,3.99,97,34,No,5
PERF0006135,EMP03068,2025-H1,3,2.69,93,40,Yes,15
PERF0006136,EMP03068,2025-H2,5,3.84,80,16,No,15
PERF0006137,EMP03069,2025-H1,4,4.4,82,41,Yes,15
PERF0006138,EMP03069,2025-H2,3,3.11,97,19,No,0
PERF0006139,EMP03070,2025-H1,2,2.65,80,13,No,12
PERF0006140,EMP03070,2025-H2,4,2.89,64,20,Yes,5
PERF0006141,EMP03071,2025-H1,3,4.88,96,5,No,8
PERF0006142,EMP03071,2025-H2,4,2.93,60,1,Yes,0
PERF0006143,EMP03072,2025-H1,4,4.18,79,47,No,15
PERF0006144,EMP03072,2025-H2,3,3.62,90,57,Yes,5
PERF0006145,EMP03073,2025-H1,5,3.37,95,20,Yes,8
PERF0006146,EMP03073,2025-H2,5,3.79,60,58,No,12
PERF0006147,EMP03074,2025-H1,5,4.98,83,4,No,10
PERF0006148,EMP03074,2025-H2,2,4.14,65,45,Yes,8
PERF0006149,EMP03075,2025-H1,2,2.57,62,53,Yes,12
PERF0006150,EMP03075,2025-H2,5,3.13,69,6,Yes,5
PERF0006151,EMP03076,2025-H1,3,3.14,94,24,No,8
PERF0006152,EMP03076,2025-H2,5,4.88,95,49,No,10
PERF0006153,EMP03077,2025-H1,4,3.63,70,43,No,5
PERF0006154,EMP03077,2025-H2,4,2.85,84,2,No,0
PERF0006155,EMP03078,2025-H1,5,3.14,89,58,No,8
PERF0006156,EMP03078,2025-H2,4,4.16,83,36,Yes,10
PERF0006157,EMP03079,2025-H1,4,4.5,85,56,Yes,12
PERF0006158,EMP03079,2025-H2,4,3.38,76,51,Yes,10
PERF0006159,EMP03080,2025-H1,3,4.53,96,48,No,8
PERF0006160,EMP03080,2025-H2,5,4.73,65,11,No,12
PERF0006161,EMP03081,2025-H1,4,2.63,99,36,No,8
PERF0006162,EMP03081,2025-H2,4,3.33,61,6,No,5
PERF0006163,EMP03082,2025-H1,2,4.44,67,54,Yes,10
PERF0006164,EMP03082,2025-H2,2,4.73,65,42,Yes,8
PERF0006165,EMP03083,2025-H1,5,3.81,94,4,No,12
PERF0006166,EMP03083,2025-H2,2,4.28,62,44,No,10
PERF0006167,EMP03084,2025-H1,4,4.0,69,30,Yes,15
PERF0006168,EMP03084,2025-H2,5,3.82,87,44,Yes,10
PERF0006169,EMP03085,2025-H1,2,2.61,92,27,Yes,15
PERF0006170,EMP03085,2025-H2,3,4.38,92,24,No,0
PERF0006171,EMP03086,2025-H1,4,2.54,64,22,Yes,12
PERF0006172,EMP03086,2025-H2,4,4.77,63,52,No,5
PERF0006173,EMP03087,2025-H1,3,3.25,73,35,No,5
PERF0006174,EMP03087,2025-H2,4,3.08,91,54,Yes,15
PERF0006175,EMP03088,2025-H1,5,4.73,69,46,No,15
PERF0006176,EMP03088,2025-H2,5,4.35,94,57,No,0
PERF0006177,EMP03089,2025-H1,3,3.05,66,26,Yes,0
PERF0006178,EMP03089,2025-H2,5,3.4,83,9,No,5
PERF0006179,EMP03090,2025-H1,4,4.61,85,16,Yes,0
PERF0006180,EMP03090,2025-H2,3,3.95,97,2,No,0
PERF0006181,EMP03091,2025-H1,3,4.94,97,37,No,5
PERF0006182,EMP03091,2025-H2,5,4.22,88,52,Yes,0
PERF0006183,EMP03092,2025-H1,5,4.01,99,53,Yes,12
PERF0006184,EMP03092,2025-H2,4,4.68,100,60,No,8
PERF0006185,EMP03093,2025-H1,2,4.12,90,1,No,10
PERF0006186,EMP03093,2025-H2,2,3.34,76,33,Yes,10
PERF0006187,EMP03094,2025-H1,4,3.84,73,42,No,15
PERF0006188,EMP03094,2025-H2,4,4.51,89,10,Yes,15
PERF0006189,EMP03095,2025-H1,5,3.02,75,28,No,10
PERF0006190,EMP03095,2025-H2,4,3.67,89,24,No,0
PERF0006191,EMP03096,2025-H1,3,3.4,81,15,Yes,8
PERF0006192,EMP03096,2025-H2,2,3.46,87,27,No,8
PERF0006193,EMP03097,2025-H1,4,3.94,78,27,Yes,10
PERF0006194,EMP03097,2025-H2,4,3.16,97,58,Yes,10
PERF0006195,EMP03098,2025-H1,2,3.3,93,29,No,10
PERF0006196,EMP03098,2025-H2,5,2.86,87,60,Yes,10
PERF0006197,EMP03099,2025-H1,4,3.13,60,17,No,15
PERF0006198,EMP03099,2025-H2,5,3.54,90,43,No,12
PERF0006199,EMP03100,2025-H1,3,3.46,87,51,Yes,5
PERF0006200,EMP03100,2025-H2,5,3.62,99,25,No,15
PERF0006201,EMP03101,2025-H1,3,3.93,65,10,No,5
PERF0006202,EMP03101,2025-H2,5,2.65,73,6,Yes,0
PERF0006203,EMP03102,2025-H1,2,4.0,94,4,No,0
PERF0006204,EMP03102,2025-H2,5,4.12,67,47,Yes,12
PERF0006205,EMP03103,2025-H1,2,4.96,78,50,Yes,5
PERF0006206,EMP03103,2025-H2,3,4.91,80,7,Yes,12
PERF0006207,EMP03104,2025-H1,4,3.68,77,35,Yes,5
PERF0006208,EMP03104,2025-H2,3,4.74,83,16,No,10
PERF0006209,EMP03105,2025-H1,4,3.27,62,54,Yes,8
PERF0006210,EMP03105,2025-H2,4,4.2,66,12,No,12
PERF0006211,EMP03106,2025-H1,2,4.59,94,2,No,8
PERF0006212,EMP03106,2025-H2,2,3.34,81,39,No,10
PERF0006213,EMP03107,2025-H1,5,4.85,73,1,No,12
PERF0006214,EMP03107,2025-H2,5,2.58,73,60,No,5
PERF0006215,EMP03108,2025-H1,4,3.47,67,32,No,12
PERF0006216,EMP03108,2025-H2,4,4.19,88,37,No,15
PERF0006217,EMP03109,2025-H1,2,3.86,94,19,No,15
PERF0006218,EMP03109,2025-H2,3,3.8,76,48,Yes,8
PERF0006219,EMP03110,2025-H1,2,3.32,93,27,Yes,15
PERF0006220,EMP03110,2025-H2,5,4.16,88,20,No,15
PERF0006221,EMP03111,2025-H1,2,4.91,83,54,No,0
PERF0006222,EMP03111,2025-H2,3,4.12,86,48,Yes,5
PERF0006223,EMP03112,2025-H1,4,4.86,91,19,Yes,15
PERF0006224,EMP03112,2025-H2,2,3.5,88,17,No,8
PERF0006225,EMP03113,2025-H1,5,4.41,74,39,Yes,15
PERF0006226,EMP03113,2025-H2,4,3.25,99,8,No,12
PERF0006227,EMP03114,2025-H1,3,3.73,72,52,Yes,15
PERF0006228,EMP03114,2025-H2,5,4.63,64,58,No,8
PERF0006229,EMP03115,2025-H1,3,4.89,91,23,No,8
PERF0006230,EMP03115,2025-H2,3,3.96,63,49,No,12
PERF0006231,EMP03116,2025-H1,4,3.88,78,19,No,5
PERF0006232,EMP03116,2025-H2,5,2.68,69,24,Yes,8
PERF0006233,EMP03117,2025-H1,2,3.62,66,34,No,5
PERF0006234,EMP03117,2025-H2,3,3.46,61,1,Yes,15
PERF0006235,EMP03118,2025-H1,5,4.19,85,1,Yes,5
PERF0006236,EMP03118,2025-H2,4,2.61,61,39,No,15
PERF0006237,EMP03119,2025-H1,5,3.78,69,10,Yes,5
PERF0006238,EMP03119,2025-H2,3,4.54,98,22,No,10
PERF0006239,EMP03120,2025-H1,5,4.34,82,36,No,8
PERF0006240,EMP03120,2025-H2,3,3.86,94,33,No,5
PERF0006241,EMP03121,2025-H1,2,3.9,64,55,Yes,0
PERF0006242,EMP03121,2025-H2,3,4.2,93,24,Yes,5
PERF0006243,EMP03122,2025-H1,2,4.48,62,35,No,10
PERF0006244,EMP03122,2025-H2,2,4.43,89,0,Yes,0
PERF0006245,EMP03123,2025-H1,2,4.13,93,26,Yes,12
PERF0006246,EMP03123,2025-H2,3,4.45,86,1,No,8
PERF0006247,EMP03124,2025-H1,4,3.9,63,38,Yes,8
PERF0006248,EMP03124,2025-H2,5,3.56,86,58,Yes,8
PERF0006249,EMP03125,2025-H1,5,3.49,66,33,Yes,0
PERF0006250,EMP03125,2025-H2,3,3.83,90,6,Yes,15
PERF0006251,EMP03126,2025-H1,2,3.54,74,15,Yes,12
PERF0006252,EMP03126,2025-H2,5,4.1,68,59,Yes,12
PERF0006253,EMP03127,2025-H1,2,4.34,98,51,No,0
PERF0006254,EMP03127,2025-H2,4,4.08,88,41,No,12
PERF0006255,EMP03128,2025-H1,5,3.69,84,20,No,15
PERF0006256,EMP03128,2025-H2,4,2.71,92,48,No,10
PERF0006257,EMP03129,2025-H1,5,4.9,93,53,Yes,12
PERF0006258,EMP03129,2025-H2,5,3.37,80,28,Yes,12
PERF0006259,EMP03130,2025-H1,5,3.16,94,49,Yes,12
PERF0006260,EMP03130,2025-H2,2,3.13,63,26,No,5
PERF0006261,EMP03131,2025-H1,5,3.74,94,40,No,12
PERF0006262,EMP03131,2025-H2,5,4.91,92,4,Yes,8
PERF0006263,EMP03132,2025-H1,3,4.33,69,47,Yes,10
PERF0006264,EMP03132,2025-H2,4,3.68,95,50,No,10
PERF0006265,EMP03133,2025-H1,5,4.04,90,9,No,15
PERF0006266,EMP03133,2025-H2,3,3.99,76,34,No,15
PERF0006267,EMP03134,2025-H1,5,4.03,95,22,Yes,0
PERF0006268,EMP03134,2025-H2,2,4.51,99,2,No,10
PERF0006269,EMP03135,2025-H1,4,4.55,67,52,No,12
PERF0006270,EMP03135,2025-H2,4,3.62,63,31,Yes,12
PERF0006271,EMP03136,2025-H1,2,3.45,76,6,No,0
PERF0006272,EMP03136,2025-H2,3,4.26,78,30,Yes,15
PERF0006273,EMP03137,2025-H1,3,4.46,74,45,Yes,5
PERF0006274,EMP03137,2025-H2,3,2.68,75,49,No,8
PERF0006275,EMP03138,2025-H1,3,3.64,100,51,Yes,8
PERF0006276,EMP03138,2025-H2,4,4.79,85,54,No,0
PERF0006277,EMP03139,2025-H1,2,4.27,93,31,No,15
PERF0006278,EMP03139,2025-H2,2,3.8,86,46,Yes,12
PERF0006279,EMP03140,2025-H1,2,3.65,92,43,Yes,0
PERF0006280,EMP03140,2025-H2,2,4.87,87,19,Yes,15
PERF0006281,EMP03141,2025-H1,3,3.77,97,16,No,5
PERF0006282,EMP03141,2025-H2,2,3.05,66,58,No,8
PERF0006283,EMP03142,2025-H1,5,3.92,99,18,Yes,8
PERF0006284,EMP03142,2025-H2,5,3.75,94,15,No,8
PERF0006285,EMP03143,2025-H1,4,4.43,73,39,No,12
PERF0006286,EMP03143,2025-H2,4,2.71,78,50,Yes,5
PERF0006287,EMP03144,2025-H1,4,4.39,80,48,Yes,8
PERF0006288,EMP03144,2025-H2,3,3.36,92,60,No,0
PERF0006289,EMP03145,2025-H1,4,3.21,93,53,Yes,5
PERF0006290,EMP03145,2025-H2,5,3.39,82,28,Yes,15
PERF0006291,EMP03146,2025-H1,3,4.21,63,7,Yes,5
PERF0006292,EMP03146,2025-H2,2,2.97,77,40,No,0
PERF0006293,EMP03147,2025-H1,2,4.02,62,8,Yes,15
PERF0006294,EMP03147,2025-H2,4,4.62,94,50,Yes,15
PERF0006295,EMP03148,2025-H1,5,3.0,70,22,Yes,5
PERF0006296,EMP03148,2025-H2,4,3.93,95,10,No,15
PERF0006297,EMP03149,2025-H1,5,3.2,99,52,No,12
PERF0006298,EMP03149,2025-H2,3,3.27,94,25,No,10
PERF0006299,EMP03150,2025-H1,2,3.58,84,42,Yes,5
PERF0006300,EMP03150,2025-H2,5,3.81,77,28,No,15
PERF0006301,EMP03151,2025-H1,3,3.49,77,6,No,15
PERF0006302,EMP03151,2025-H2,2,3.62,82,15,No,0
PERF0006303,EMP03152,2025-H1,5,4.81,81,48,Yes,8
PERF0006304,EMP03152,2025-H2,5,3.82,77,17,No,5
PERF0006305,EMP03153,2025-H1,4,4.61,97,60,Yes,10
PERF0006306,EMP03153,2025-H2,5,3.93,100,46,No,10
PERF0006307,EMP03154,2025-H1,2,3.8,73,48,Yes,8
PERF0006308,EMP03154,2025-H2,5,4.42,87,46,Yes,12
PERF0006309,EMP03155,2025-H1,5,4.56,94,59,Yes,10
PERF0006310,EMP03155,2025-H2,4,4.68,89,32,Yes,5
PERF0006311,EMP03156,2025-H1,3,3.84,82,0,Yes,5
PERF0006312,EMP03156,2025-H2,2,3.51,88,43,Yes,15
PERF0006313,EMP03157,2025-H1,4,2.52,61,38,Yes,5
PERF0006314,EMP03157,2025-H2,3,4.08,78,1,Yes,0
PERF0006315,EMP03158,2025-H1,3,3.81,91,58,No,12
PERF0006316,EMP03158,2025-H2,5,4.1,76,60,No,15
PERF0006317,EMP03159,2025-H1,5,4.02,82,42,Yes,8
PERF0006318,EMP03159,2025-H2,2,4.89,76,1,No,0
PERF0006319,EMP03160,2025-H1,2,4.59,73,57,Yes,8
PERF0006320,EMP03160,2025-H2,4,4.72,86,40,Yes,8
PERF0006321,EMP03161,2025-H1,3,3.3,81,33,Yes,12
PERF0006322,EMP03161,2025-H2,2,2.65,89,59,No,12
PERF0006323,EMP03162,2025-H1,3,3.45,85,31,No,0
PERF0006324,EMP03162,2025-H2,3,4.05,88,5,No,10
PERF0006325,EMP03163,2025-H1,2,2.71,95,1,No,12
PERF0006326,EMP03163,2025-H2,2,4.97,73,51,No,15
PERF0006327,EMP03164,2025-H1,2,3.54,76,55,Yes,15
PERF0006328,EMP03164,2025-H2,4,3.97,82,54,No,0
PERF0006329,EMP03165,2025-H1,3,2.59,83,45,No,8
PERF0006330,EMP03165,2025-H2,3,2.66,96,32,Yes,8
PERF0006331,EMP03166,2025-H1,4,2.93,96,28,No,5
PERF0006332,EMP03166,2025-H2,3,4.26,78,55,Yes,10
PERF0006333,EMP03167,2025-H1,2,4.59,100,12,Yes,0
PERF0006334,EMP03167,2025-H2,5,3.48,96,13,Yes,15
PERF0006335,EMP03168,2025-H1,4,3.84,68,44,Yes,5
PERF0006336,EMP03168,2025-H2,4,3.26,86,50,Yes,12
PERF0006337,EMP03169,2025-H1,2,2.79,88,55,No,10
PERF0006338,EMP03169,2025-H2,3,4.0,70,52,Yes,12
PERF0006339,EMP03170,2025-H1,4,2.56,86,18,No,10
PERF0006340,EMP03170,2025-H2,4,3.0,89,1,No,12
PERF0006341,EMP03171,2025-H1,4,4.87,86,36,Yes,5
PERF0006342,EMP03171,2025-H2,5,4.28,69,60,Yes,5
PERF0006343,EMP03172,2025-H1,2,2.52,72,21,No,15
PERF0006344,EMP03172,2025-H2,4,3.81,81,10,No,0
PERF0006345,EMP03173,2025-H1,5,4.89,92,3,Yes,10
PERF0006346,EMP03173,2025-H2,2,3.45,97,16,No,10
PERF0006347,EMP03174,2025-H1,2,3.54,90,42,No,10
PERF0006348,EMP03174,2025-H2,4,4.34,89,51,No,5
PERF0006349,EMP03175,2025-H1,2,2.92,99,48,No,0
PERF0006350,EMP03175,2025-H2,2,2.68,78,2,Yes,15
PERF0006351,EMP03176,2025-H1,5,3.06,78,29,Yes,8
PERF0006352,EMP03176,2025-H2,2,2.58,91,37,Yes,8
PERF0006353,EMP03177,2025-H1,2,3.82,63,44,No,8
PERF0006354,EMP03177,2025-H2,4,4.2,79,8,Yes,5
PERF0006355,EMP03178,2025-H1,4,3.76,61,21,Yes,12
PERF0006356,EMP03178,2025-H2,2,4.19,62,24,No,10
PERF0006357,EMP03179,2025-H1,3,3.95,84,58,Yes,0
PERF0006358,EMP03179,2025-H2,2,2.61,60,59,No,5
PERF0006359,EMP03180,2025-H1,3,4.17,62,36,Yes,0
PERF0006360,EMP03180,2025-H2,5,4.96,90,10,Yes,10
PERF0006361,EMP03181,2025-H1,3,2.95,63,1,No,8
PERF0006362,EMP03181,2025-H2,3,2.82,64,57,No,8
PERF0006363,EMP03182,2025-H1,2,3.09,75,55,No,15
PERF0006364,EMP03182,2025-H2,4,3.01,63,22,No,15
PERF0006365,EMP03183,2025-H1,4,4.7,66,21,Yes,0
PERF0006366,EMP03183,2025-H2,4,2.63,82,28,No,12
PERF0006367,EMP03184,2025-H1,4,2.8,72,43,No,5
PERF0006368,EMP03184,2025-H2,4,4.88,81,51,Yes,12
PERF0006369,EMP03185,2025-H1,3,4.15,73,52,Yes,12
PERF0006370,EMP03185,2025-H2,2,3.72,78,40,No,15
PERF0006371,EMP03186,2025-H1,5,4.28,79,48,No,8
PERF0006372,EMP03186,2025-H2,2,4.33,61,52,Yes,8
PERF0006373,EMP03187,2025-H1,3,4.01,74,26,Yes,10
PERF0006374,EMP03187,2025-H2,3,4.18,98,14,No,0
PERF0006375,EMP03188,2025-H1,4,4.23,72,60,Yes,15
PERF0006376,EMP03188,2025-H2,3,3.31,91,42,Yes,15
PERF0006377,EMP03189,2025-H1,4,3.01,82,54,No,5
PERF0006378,EMP03189,2025-H2,3,3.9,80,43,No,12
PERF0006379,EMP03190,2025-H1,2,4.49,73,15,Yes,10
PERF0006380,EMP03190,2025-H2,3,4.61,88,18,Yes,0
PERF0006381,EMP03191,2025-H1,5,3.24,76,20,Yes,10
PERF0006382,EMP03191,2025-H2,5,3.57,72,1,No,15
PERF0006383,EMP03192,2025-H1,3,3.25,63,34,Yes,8
PERF0006384,EMP03192,2025-H2,3,3.65,70,55,Yes,5
PERF0006385,EMP03193,2025-H1,3,2.85,70,14,No,12
PERF0006386,EMP03193,2025-H2,3,3.23,68,4,Yes,5
PERF0006387,EMP03194,2025-H1,4,3.45,84,5,Yes,0
PERF0006388,EMP03194,2025-H2,3,3.7,98,22,No,10
PERF0006389,EMP03195,2025-H1,2,3.49,61,3,Yes,0
PERF0006390,EMP03195,2025-H2,2,4.98,79,17,No,10
PERF0006391,EMP03196,2025-H1,2,2.8,86,20,Yes,0
PERF0006392,EMP03196,2025-H2,5,3.09,82,13,Yes,0
PERF0006393,EMP03197,2025-H1,4,3.76,97,23,No,10
PERF0006394,EMP03197,2025-H2,4,3.21,70,46,No,0
PERF0006395,EMP03198,2025-H1,5,3.21,86,52,No,5
PERF0006396,EMP03198,2025-H2,2,4.39,63,53,No,10
PERF0006397,EMP03199,2025-H1,3,2.69,61,50,No,8
PERF0006398,EMP03199,2025-H2,3,3.68,82,49,Yes,8
PERF0006399,EMP03200,2025-H1,2,4.58,98,46,Yes,8
PERF0006400,EMP03200,2025-H2,5,3.54,96,8,Yes,12
PERF0006401,EMP03201,2025-H1,2,3.16,94,8,Yes,15
PERF0006402,EMP03201,2025-H2,5,3.97,81,50,No,0
PERF0006403,EMP03202,2025-H1,2,2.73,89,46,Yes,10
PERF0006404,EMP03202,2025-H2,3,3.21,86,6,Yes,10
PERF0006405,EMP03203,2025-H1,3,3.13,60,9,Yes,0
PERF0006406,EMP03203,2025-H2,3,4.19,70,21,No,8
PERF0006407,EMP03204,2025-H1,5,3.4,99,46,Yes,10
PERF0006408,EMP03204,2025-H2,3,3.52,70,14,No,15
PERF0006409,EMP03205,2025-H1,4,4.37,93,11,No,12
PERF0006410,EMP03205,2025-H2,3,3.83,85,50,No,12
PERF0006411,EMP03206,2025-H1,5,4.87,77,38,Yes,0
PERF0006412,EMP03206,2025-H2,4,4.95,85,3,No,8
PERF0006413,EMP03207,2025-H1,4,3.57,78,31,Yes,12
PERF0006414,EMP03207,2025-H2,5,3.86,100,13,No,15
PERF0006415,EMP03208,2025-H1,2,2.54,68,57,No,15
PERF0006416,EMP03208,2025-H2,4,4.69,71,59,Yes,5
PERF0006417,EMP03209,2025-H1,4,4.76,86,43,Yes,5
PERF0006418,EMP03209,2025-H2,2,2.79,99,20,No,8
PERF0006419,EMP03210,2025-H1,3,2.67,89,57,No,12
PERF0006420,EMP03210,2025-H2,3,3.88,71,57,Yes,0
PERF0006421,EMP03211,2025-H1,4,4.54,64,3,Yes,10
PERF0006422,EMP03211,2025-H2,2,2.84,71,42,No,0
PERF0006423,EMP03212,2025-H1,2,4.91,94,29,No,5
PERF0006424,EMP03212,2025-H2,3,2.6,70,10,No,5
PERF0006425,EMP03213,2025-H1,2,3.75,95,45,No,15
PERF0006426,EMP03213,2025-H2,3,3.16,74,56,No,10
